City,Compounded_polarity
Mumbai,-4.215
Mumbai,5.859
Mumbai,2.96
Mumbai,3.4
Mumbai,7.269
Mumbai,9.042
Mumbai,7.003
Mumbai,5.994
Mumbai,5.994
Mumbai,5.994
Mumbai,8.422
Mumbai,-3.182
Mumbai,5.994
Mumbai,3.818
Mumbai,7.351
Mumbai,4.404
Mumbai,6.841
Mumbai,4.574
Mumbai,2.96
Mumbai,6.696
Mumbai,-7.351
Mumbai,5.859
Mumbai,-0.772
Mumbai,8.93
Mumbai,8.834
Mumbai,9.217
Mumbai,9.348
Mumbai,9.442
Mumbai,5.859
Mumbai,9.46
Mumbai,9.15
Mumbai,5.994
Mumbai,4.404
Mumbai,8.464
Mumbai,-0.572
Mumbai,8.834
Mumbai,5.719
Mumbai,7.65
Mumbai,8.823
Mumbai,8.126
Mumbai,5.719
Mumbai,-8.126
Mumbai,5.994
Mumbai,6.249
Mumbai,5.994
Mumbai,7.783
Mumbai,5.719
Mumbai,8.316
Mumbai,5.994
Mumbai,4.019
Mumbai,-0.772
Mumbai,8.881
Mumbai,5.859
Mumbai,9.274
Mumbai,5.719
Mumbai,-0.258
Mumbai,5.859
Mumbai,8.829
Mumbai,7.088
Mumbai,5.719
Mumbai,6.36
Mumbai,9.403
Mumbai,8.398
Mumbai,-4.767
Mumbai,5.719
Mumbai,-0.762
Mumbai,9.501
Mumbai,6.36
Mumbai,8.462
Mumbai,8.779
Mumbai,6.697
Mumbai,6.458
Mumbai,-7.269
Mumbai,-0.762
Mumbai,9.333
Mumbai,7.351
Mumbai,6.369
Mumbai,6.688
Mumbai,6.239
Mumbai,9.042
Mumbai,5.859
Mumbai,-5.574
Mumbai,6.44
Mumbai,7.243
Mumbai,2.5
Mumbai,8.316
Mumbai,8.829
Mumbai,5.994
Mumbai,-3.612
Mumbai,3.4
Mumbai,7.964
Mumbai,8.36
Mumbai,5.719
Mumbai,3.182
Mumbai,0.516
Mumbai,5.106
Mumbai,9.15
Mumbai,3.612
Mumbai,-1.531
Mumbai,3.612
Mumbai,7.43
Mumbai,6.239
Mumbai,8.074
Mumbai,5.859
Mumbai,-2.96
Mumbai,9.201
Mumbai,6.369
Mumbai,5.719
Mumbai,9.098
Mumbai,6.36
Mumbai,8.388
Mumbai,9.239
Mumbai,5.994
Mumbai,8.074
Mumbai,5.267
Mumbai,4.404
Mumbai,8.074
Mumbai,4.215
Mumbai,-2.732
Mumbai,5.719
Mumbai,8.271
Mumbai,7.65
Mumbai,6.369
Mumbai,5.859
Mumbai,6.597
Mumbai,8.55
Mumbai,7.351
Mumbai,5.574
Mumbai,7.482
Mumbai,5.423
Mumbai,7.43
Mumbai,8.402
Mumbai,3.4
Mumbai,4.404
Mumbai,5.719
Mumbai,-7.239
Mumbai,6.096
Mumbai,8.271
Mumbai,-2.96
Mumbai,7.783
Mumbai,8.221
Mumbai,5.994
Mumbai,8.271
Mumbai,9.47
Mumbai,5.859
Mumbai,8.55
Mumbai,7.506
Mumbai,-3.802
Mumbai,0.258
Mumbai,9.36
Mumbai,5.574
Mumbai,6.696
Mumbai,5.859
Mumbai,5.994
Mumbai,9.442
Mumbai,5.994
Mumbai,7.717
Mumbai,-7.562
Mumbai,7.243
Mumbai,8.217
Mumbai,-1.01
Mumbai,0.258
Mumbai,8.689
Mumbai,8.342
Mumbai,-5.719
Mumbai,4.545
Mumbai,5.994
Mumbai,7.469
Mumbai,3.182
Mumbai,6.36
Mumbai,6.36
Mumbai,5.267
Mumbai,8.176
Mumbai,5.859
Mumbai,5.526
Mumbai,5.994
Mumbai,7.125
Mumbai,5.859
Mumbai,6.476
Mumbai,5.951
Mumbai,4.019
Mumbai,2.023
Mumbai,9.201
Mumbai,8.074
Mumbai,5.267
Mumbai,5.994
Mumbai,9.059
Mumbai,5.994
Mumbai,9.168
Mumbai,7.701
Mumbai,5.994
Mumbai,3.971
Mumbai,4.201
Mumbai,5.994
Mumbai,-4.215
Mumbai,-4.023
Mumbai,9.136
Mumbai,3.818
Mumbai,7.798
Mumbai,9.392
Mumbai,1.69
Mumbai,-4.023
Mumbai,7.633
Mumbai,8.513
Mumbai,9.501
Mumbai,8.728
Mumbai,9.08
Mumbai,8.519
Mumbai,2.732
Mumbai,6.36
Mumbai,8.834
Mumbai,3.919
Mumbai,4.939
Mumbai,5.106
Mumbai,8.779
Mumbai,6.739
Mumbai,4.588
Mumbai,6.688
Mumbai,6.531
Mumbai,-3.182
Mumbai,7.65
Mumbai,9.133
Mumbai,1.531
Mumbai,8.603
Mumbai,9.022
Mumbai,9.022
Mumbai,7.351
Mumbai,3.182
Mumbai,7.269
Mumbai,9.022
Mumbai,9.022
Mumbai,3.182
Mumbai,-4.939
Mumbai,8.357
Mumbai,7.003
Mumbai,5.859
Mumbai,9.358
Mumbai,3.4
Mumbai,5.719
Mumbai,9.319
Mumbai,7.003
Mumbai,4.885
Mumbai,8.268
Mumbai,5.719
Mumbai,5.267
Mumbai,5.267
Mumbai,-6.348
Mumbai,4.168
Mumbai,5.994
Mumbai,8.36
Mumbai,8.481
Mumbai,9.296
Mumbai,6.705
Mumbai,2.732
Mumbai,5.859
Mumbai,-5.267
Mumbai,7.243
Mumbai,5.994
Mumbai,-1.28
Mumbai,5.165
Mumbai,6.988
Mumbai,5.719
Mumbai,5.719
Mumbai,5.719
Mumbai,8.36
Mumbai,0.772
Mumbai,6.8
Mumbai,9.015
Mumbai,6.369
Mumbai,5.719
Mumbai,-0.516
Mumbai,2.023
Mumbai,6.369
Mumbai,7.717
Mumbai,7.184
Mumbai,5.994
Mumbai,8.658
Mumbai,5.869
Mumbai,8.316
Mumbai,6.249
Mumbai,2.5
Mumbai,6.114
Mumbai,8.074
Mumbai,-4.939
Mumbai,8.997
Mumbai,5.267
Mumbai,9.042
Mumbai,5.719
Mumbai,-5.106
Mumbai,2.96
Mumbai,-1.406
Mumbai,4.019
Mumbai,-4.939
Mumbai,1.779
Mumbai,5.267
Mumbai,4.404
Mumbai,6.688
Mumbai,9.022
Mumbai,6.239
Mumbai,2.023
Mumbai,6.249
Mumbai,6.981
Mumbai,9.379
Mumbai,4.404
Mumbai,2.716
Mumbai,5.859
Mumbai,8.388
Mumbai,2.732
Mumbai,3.612
Mumbai,7.184
Mumbai,8.591
Mumbai,5.413
Mumbai,6.597
Mumbai,3.818
Mumbai,5.994
Mumbai,5.859
Mumbai,4.588
Mumbai,3.182
Mumbai,-2.96
Mumbai,2.593
Mumbai,-7.096
Mumbai,8.579
Mumbai,8.36
Mumbai,5.106
Mumbai,-7.096
Mumbai,5.719
Mumbai,4.019
Mumbai,6.369
Mumbai,9.059
Mumbai,-3.818
Mumbai,9.552
Mumbai,5.719
Mumbai,-0.772
Mumbai,5.859
Mumbai,6.077
Mumbai,5.267
Mumbai,8.555
Mumbai,8.172
Mumbai,3.802
Mumbai,8.066
Mumbai,-4.767
Mumbai,8.074
Mumbai,6.124
Mumbai,4.019
Mumbai,6.369
Mumbai,3.4
Mumbai,5.994
Mumbai,7.783
Mumbai,2.023
Mumbai,1.531
Mumbai,-2.96
Mumbai,-6.956
Mumbai,-4.939
Mumbai,5.719
Mumbai,4.588
Mumbai,5.859
Mumbai,6.369
Mumbai,6.841
Mumbai,-4.168
Mumbai,2.382
Mumbai,9.517
Mumbai,5.994
Mumbai,4.019
Mumbai,5.719
Mumbai,-7.184
Mumbai,6.841
Mumbai,5.423
Mumbai,6.705
Mumbai,7.269
Mumbai,7.003
Mumbai,8.176
Mumbai,9.26
Mumbai,9.296
Mumbai,3.4
Mumbai,6.467
Mumbai,-2.057
Mumbai,5.267
Mumbai,5.423
Mumbai,3.4
Mumbai,7.351
Mumbai,8.774
Mumbai,7.249
Mumbai,8.779
Mumbai,5.423
Mumbai,2.714
Mumbai,8.807
Mumbai,6.486
Mumbai,8.741
Mumbai,7.037
Mumbai,9.337
Mumbai,7.402
Mumbai,-1.28
Mumbai,-2.263
Mumbai,8.75
Mumbai,4.432
Mumbai,6.36
Mumbai,8.625
Mumbai,4.588
Mumbai,8.658
Mumbai,6.124
Mumbai,5.994
Mumbai,5.574
Mumbai,7.096
Mumbai,8.118
Mumbai,5.719
Mumbai,8.02
Mumbai,3.182
Mumbai,8.807
Mumbai,8.065
Mumbai,3.182
Mumbai,7.192
Mumbai,3.182
Mumbai,3.4
Mumbai,8.07
Mumbai,4.019
Mumbai,-1.511
Mumbai,1.69
Mumbai,8.481
Mumbai,-4.201
Mumbai,6.841
Mumbai,5.707
Mumbai,-2.584
Mumbai,6.645
Mumbai,6.36
Mumbai,8.008
Mumbai,5.423
Mumbai,9.217
Mumbai,3.4
Mumbai,7.385
Mumbai,8.602
Mumbai,2.96
Mumbai,2.964
Mumbai,1.759
Mumbai,8.655
Mumbai,6.688
Mumbai,8.225
Mumbai,5.719
Mumbai,5.719
Mumbai,1.779
Mumbai,7.418
Mumbai,-1.531
Mumbai,4.215
Mumbai,0.772
Mumbai,6.705
Mumbai,5.859
Mumbai,5.267
Mumbai,4.003
Mumbai,3.384
Mumbai,4.019
Mumbai,7.506
Hyderabad,8.072
Hyderabad,-3.164
Hyderabad,1.027
Hyderabad,6.249
Hyderabad,6.808
Hyderabad,0.258
Hyderabad,2.023
Hyderabad,5.994
Hyderabad,1.263
Hyderabad,3.612
Hyderabad,-4.588
Hyderabad,3.382
Hyderabad,5.859
Hyderabad,-7.236
Hyderabad,2.732
Hyderabad,5.859
Hyderabad,5.859
Hyderabad,7.955
Hyderabad,5.399
Hyderabad,-3.4
Hyderabad,3.382
Hyderabad,7.783
Hyderabad,7.783
Hyderabad,5.719
Hyderabad,-4.404
Hyderabad,5.093
Hyderabad,3.802
Hyderabad,6.239
Hyderabad,1.695
Hyderabad,3.089
Hyderabad,8.86
Hyderabad,-1.027
Hyderabad,-2.263
Hyderabad,-3.4
Hyderabad,4.912
Hyderabad,9.67
Hyderabad,7.43
Hyderabad,-4.939
Hyderabad,3.612
Hyderabad,6.369
Hyderabad,-1.511
Hyderabad,5.994
Hyderabad,4.005
Hyderabad,5.574
Hyderabad,4.215
Hyderabad,3.182
Hyderabad,6.369
Hyderabad,8.696
Hyderabad,6.588
Hyderabad,-2.732
Hyderabad,-0.772
Hyderabad,3.804
Hyderabad,-4.019
Hyderabad,4.019
Hyderabad,4.019
Hyderabad,4.404
Hyderabad,3.182
Hyderabad,5.859
Hyderabad,8.126
Hyderabad,-4.404
Hyderabad,6.8
Hyderabad,3.612
Hyderabad,-4.404
Hyderabad,7.603
Hyderabad,5.267
Hyderabad,4.926
Hyderabad,4.019
Hyderabad,4.939
Hyderabad,2.96
Hyderabad,-4.118
Hyderabad,7.096
Hyderabad,6.884
Hyderabad,-5.743
Hyderabad,8.147
Hyderabad,6.87
Hyderabad,-8.687
Hyderabad,8.647
Hyderabad,4.215
Hyderabad,4.019
Hyderabad,-4.767
Hyderabad,4.767
Hyderabad,6.249
Hyderabad,5.106
Hyderabad,5.859
Hyderabad,4.404
Hyderabad,-4.588
Hyderabad,4.019
Hyderabad,2.96
Hyderabad,-4.404
Hyderabad,7.964
Hyderabad,2.023
Hyderabad,3.612
Hyderabad,2.714
Hyderabad,8.36
Hyderabad,2.732
Hyderabad,-1.28
Hyderabad,2.382
Hyderabad,4.404
Hyderabad,5.719
Hyderabad,4.019
Hyderabad,4.754
Hyderabad,-2.263
Hyderabad,-3.612
Hyderabad,-0.772
Hyderabad,5.719
Hyderabad,8.217
Hyderabad,-2.425
Hyderabad,9.246
Hyderabad,5.562
Hyderabad,4.404
Hyderabad,4.926
Hyderabad,7.111
Hyderabad,2.023
Hyderabad,7.351
Hyderabad,5.719
Hyderabad,4.404
Hyderabad,-1.26
Hyderabad,6.597
Hyderabad,9.274
Hyderabad,2.5
Hyderabad,5.423
Hyderabad,5.859
Hyderabad,2.023
Hyderabad,8.818
Hyderabad,-5.216
Hyderabad,9.542
Hyderabad,4.927
Hyderabad,-5.994
Hyderabad,9.323
Hyderabad,3.612
Hyderabad,5.423
Hyderabad,6.597
Hyderabad,5.859
Hyderabad,-3.8
Hyderabad,-2.96
Hyderabad,-3.182
Hyderabad,8.516
Hyderabad,6.369
Hyderabad,4.019
Hyderabad,9.098
Hyderabad,6.597
Hyderabad,1.779
Hyderabad,3.045
Hyderabad,1.007
Hyderabad,9.098
Hyderabad,-2.5
Hyderabad,3.612
Hyderabad,8.402
Hyderabad,5.267
Hyderabad,9.1
Hyderabad,-8.513
Hyderabad,6.689
Hyderabad,4.404
Hyderabad,5.994
Hyderabad,9.403
Hyderabad,9.136
Hyderabad,5.719
Hyderabad,0.258
Hyderabad,7.494
Hyderabad,4.019
Hyderabad,4.215
Hyderabad,9.201
Hyderabad,7.405
Hyderabad,5.423
Hyderabad,5.106
Hyderabad,7.845
Hyderabad,8.996
Hyderabad,-2.382
Hyderabad,0.258
Hyderabad,9.1
Hyderabad,9.201
Hyderabad,2.96
Hyderabad,2.263
Hyderabad,3.4
Hyderabad,9.153
Hyderabad,4.912
Hyderabad,-2.5
Hyderabad,-2.057
Hyderabad,8.126
Hyderabad,6.289
Hyderabad,6.908
Hyderabad,5.719
Hyderabad,9.215
Hyderabad,8.126
Hyderabad,9.38
Hyderabad,8.415
Hyderabad,5.267
Hyderabad,3.147
Hyderabad,6.808
Hyderabad,5.267
Hyderabad,6.124
Hyderabad,-2.023
Hyderabad,4.199
Hyderabad,5.994
Hyderabad,5.267
Hyderabad,4.574
Hyderabad,7.896
Hyderabad,3.818
Hyderabad,9.442
Hyderabad,5.106
Hyderabad,7.081
Hyderabad,5.267
Hyderabad,5.267
Hyderabad,5.719
Hyderabad,3.4
Hyderabad,5.848
Hyderabad,-4.588
Hyderabad,5.574
Hyderabad,5.707
Hyderabad,9.661
Hyderabad,5.423
Hyderabad,5.267
Hyderabad,4.767
Hyderabad,5.994
Hyderabad,6.369
Hyderabad,7.845
Hyderabad,5.719
Hyderabad,5.267
Hyderabad,6.074
Hyderabad,5.267
Hyderabad,8.271
Hyderabad,8.769
Hyderabad,8.316
Hyderabad,-4.939
Hyderabad,7.365
Hyderabad,8.353
Hyderabad,6.808
Hyderabad,8.575
Hyderabad,-4.404
Hyderabad,8.26
Hyderabad,6.792
Hyderabad,9.514
Hyderabad,5.106
Hyderabad,6.114
Hyderabad,8.91
Hyderabad,4.767
Hyderabad,6.239
Hyderabad,8.126
Hyderabad,7.351
Hyderabad,5.423
Hyderabad,8.002
Hyderabad,5.719
Hyderabad,8.619
Hyderabad,9.428
Hyderabad,2.677
Hyderabad,5.423
Hyderabad,7.5
Hyderabad,5.267
Hyderabad,2.96
Hyderabad,4.019
Hyderabad,8.519
Hyderabad,8.126
Hyderabad,5.859
Hyderabad,-3.818
Hyderabad,7.184
Hyderabad,6.696
Hyderabad,8.353
Hyderabad,7.964
Hyderabad,8.074
Hyderabad,9.201
Hyderabad,-4.215
Hyderabad,8.126
Hyderabad,7.096
Hyderabad,-4.767
Hyderabad,9.136
Hyderabad,8.718
Hyderabad,5.994
Hyderabad,6.449
Hyderabad,8.074
Hyderabad,4.767
Hyderabad,6.249
Hyderabad,8.074
Hyderabad,5.719
Hyderabad,-3.412
Hyderabad,5.267
Hyderabad,6.458
Hyderabad,-1.154
Hyderabad,5.719
Hyderabad,4.404
Hyderabad,8.388
Hyderabad,8.588
Hyderabad,5.267
Hyderabad,6.688
Hyderabad,7.579
Hyderabad,7.269
Hyderabad,7.579
Hyderabad,5.267
Hyderabad,5.994
Hyderabad,5.267
Hyderabad,9.287
Hyderabad,7.65
Hyderabad,4.767
Hyderabad,5.994
Hyderabad,9.451
Hyderabad,7.783
Hyderabad,-2.96
Hyderabad,8.126
Hyderabad,7.43
Hyderabad,5.859
Hyderabad,5.267
Hyderabad,-1.531
Hyderabad,5.859
Hyderabad,5.994
Hyderabad,4.574
Hyderabad,7.096
Hyderabad,8.748
Hyderabad,6.369
Hyderabad,8.934
Hyderabad,8.748
Hyderabad,6.591
Hyderabad,7.096
Hyderabad,9.319
Hyderabad,5.719
Hyderabad,-7.506
Hyderabad,9.448
Hyderabad,8.042
Hyderabad,0.165
Hyderabad,6.289
Hyderabad,6.776
Hyderabad,6.799
Hyderabad,-2.732
Hyderabad,9.468
Hyderabad,7.351
Hyderabad,5.859
Hyderabad,5.859
Hyderabad,8.625
Hyderabad,-0.516
Hyderabad,8.422
Hyderabad,3.182
Hyderabad,-3.4
Hyderabad,4.716
Hyderabad,9.514
Hyderabad,7.713
Hyderabad,9.348
Hyderabad,8.225
Hyderabad,5.267
Hyderabad,5.267
Hyderabad,4.588
Hyderabad,6.229
Hyderabad,5.994
Hyderabad,8.126
Hyderabad,6.996
Hyderabad,3.612
Hyderabad,6.31
Hyderabad,3.818
Hyderabad,6.369
Hyderabad,-4.404
Hyderabad,5.994
Hyderabad,9.136
Hyderabad,9.153
Hyderabad,5.267
Hyderabad,9.594
Hyderabad,5.984
Hyderabad,2.732
Hyderabad,7.345
Hyderabad,8.885
Hyderabad,9.349
Hyderabad,-5.574
Hyderabad,9.022
Hyderabad,7.125
Hyderabad,3.182
Hyderabad,0.258
Hyderabad,8.225
Hyderabad,2.96
Hyderabad,8.689
Hyderabad,8.402
Hyderabad,7.84
Hyderabad,8.641
Hyderabad,2.732
Hyderabad,8.513
Hyderabad,4.215
Hyderabad,-1.759
Hyderabad,6.086
Hyderabad,-4.374
Hyderabad,5.719
Hyderabad,-4.767
Hyderabad,8.176
Hyderabad,9.925
Hyderabad,5.994
Hyderabad,-6.249
Hyderabad,3.612
Hyderabad,6.103
Hyderabad,7.579
Hyderabad,2.263
Hyderabad,5.267
Hyderabad,8.481
Hyderabad,8.306
Hyderabad,8.074
Hyderabad,2.665
Hyderabad,5.267
Hyderabad,-2.942
Hyderabad,-4.767
Hyderabad,8.402
Hyderabad,5.859
Hyderabad,3.4
Hyderabad,5.719
Hyderabad,9.514
Hyderabad,5.267
Hyderabad,4.588
Hyderabad,5.859
Hyderabad,5.994
Hyderabad,7.783
Hyderabad,7.483
Hyderabad,8.225
Hyderabad,8.943
Hyderabad,8.777
Hyderabad,7.43
Hyderabad,8.398
Hyderabad,7.845
Hyderabad,8.807
Hyderabad,5.267
Hyderabad,5.574
Hyderabad,5.994
Hyderabad,7.624
Hyderabad,5.994
Hyderabad,8.556
Hyderabad,5.267
Hyderabad,-0.772
Hyderabad,6.841
Hyderabad,5.267
Hyderabad,-5.419
Hyderabad,0.516
Hyderabad,4.215
Hyderabad,9.313
Hyderabad,8.862
Hyderabad,8.832
Hyderabad,5.719
Hyderabad,5.994
Hyderabad,5.859
Hyderabad,5.267
Hyderabad,8.356
Hyderabad,2.263
Hyderabad,8.02
Hyderabad,8.126
Hyderabad,6.696
Hyderabad,6.688
Hyderabad,8.55
Hyderabad,6.369
Hyderabad,7.964
Hyderabad,7.156
Hyderabad,-5.267
Hyderabad,-2.676
Hyderabad,-0.772
Hyderabad,2.023
Hyderabad,-4.588
Hyderabad,5.994
Hyderabad,2.96
Hyderabad,7.964
Hyderabad,5.267
Hyderabad,8.07
Hyderabad,7.125
Hyderabad,-8.225
Hyderabad,7.506
Hyderabad,9.117
Hyderabad,-4.767
Hyderabad,-4.939
Hyderabad,9.001
Hyderabad,9.501
Hyderabad,9.136
Hyderabad,8.585
Hyderabad,5.859
Hyderabad,-3.4
Hyderabad,1.531
Hyderabad,8.625
Hyderabad,8.519
Hyderabad,4.588
Hyderabad,5.719
Hyderabad,9.413
Hyderabad,-5.423
Hyderabad,5.859
Hyderabad,5.859
Hyderabad,8.807
Hyderabad,8.316
Hyderabad,8.388
Hyderabad,6.249
Hyderabad,0.869
Hyderabad,9.413
Hyderabad,-4.191
Hyderabad,4.019
Hyderabad,5.994
Hyderabad,8.625
Hyderabad,2.96
Hyderabad,-4.168
Hyderabad,5.994
Hyderabad,6.674
Hyderabad,8.36
Hyderabad,8.074
Hyderabad,3.919
Hyderabad,8.439
Hyderabad,5.267
Hyderabad,3.182
Hyderabad,8.689
Hyderabad,0.258
Hyderabad,8.581
Hyderabad,1.69
Hyderabad,7.703
Hyderabad,8.603
Hyderabad,3.607
Hyderabad,5.574
Hyderabad,8.074
Hyderabad,1.69
Hyderabad,1.027
Hyderabad,5.859
Hyderabad,-6.348
Hyderabad,5.267
Hyderabad,6.369
Hyderabad,8.591
Hyderabad,-0.516
Hyderabad,-3.535
Hyderabad,7.717
Hyderabad,-2.617
Hyderabad,-3.595
Hyderabad,7.65
Hyderabad,8.481
Hyderabad,8.126
Hyderabad,-4.926
Hyderabad,8.225
Hyderabad,5.574
Hyderabad,8.16
Hyderabad,6.867
Hyderabad,6.597
Hyderabad,-6.249
Hyderabad,2.732
Hyderabad,5.951
Hyderabad,6.289
Hyderabad,1.531
Hyderabad,5.719
Hyderabad,8.271
Hyderabad,5.859
Hyderabad,5.553
Hyderabad,5.719
Hyderabad,5.54
Hyderabad,8.774
Hyderabad,-5.719
Hyderabad,4.588
Hyderabad,8.126
Hyderabad,4.912
Hyderabad,8.047
Hyderabad,4.976
Hyderabad,8.494
Hyderabad,6.124
Hyderabad,7.783
Hyderabad,-1.779
Hyderabad,9.217
Hyderabad,6.114
Hyderabad,8.427
Hyderabad,8.621
Hyderabad,4.019
Hyderabad,8.555
Hyderabad,9.022
Hyderabad,9.501
Hyderabad,8.979
Hyderabad,5.859
Hyderabad,9.097
Hyderabad,6.705
Hyderabad,2.5
Hyderabad,5.267
Hyderabad,-6.956
Hyderabad,5.267
Hyderabad,8.271
Hyderabad,8.555
Hyderabad,8.271
Hyderabad,8.271
Hyderabad,6.876
Hyderabad,4.019
Hyderabad,9.081
Hyderabad,5.719
Hyderabad,7.891
Hyderabad,-7.574
Hyderabad,3.612
Hyderabad,3.612
Hyderabad,2.023
Hyderabad,6.077
Hyderabad,-2.96
Hyderabad,8.36
Hyderabad,9.075
Hyderabad,4.404
Hyderabad,-3.818
Hyderabad,5.994
Hyderabad,6.597
Hyderabad,7.783
Hyderabad,6.597
Hyderabad,-1.28
Hyderabad,6.633
Hyderabad,8.074
Hyderabad,8.126
Hyderabad,6.249
Hyderabad,9.042
Hyderabad,5.859
Hyderabad,-6.171
Hyderabad,8.934
Hyderabad,3.612
Hyderabad,5.08
Hyderabad,9.153
Hyderabad,9.296
Hyderabad,5.08
Hyderabad,8.439
Hyderabad,-4.374
Hyderabad,8.118
Hyderabad,6.908
Hyderabad,5.719
Hyderabad,6.36
Hyderabad,8.271
Hyderabad,8.126
Hyderabad,8.271
Hyderabad,7.845
Hyderabad,4.019
Hyderabad,4.912
Hyderabad,5.267
Hyderabad,3.182
Hyderabad,4.215
Hyderabad,4.767
Hyderabad,6.433
Hyderabad,2.023
Hyderabad,7.074
Hyderabad,4.019
Hyderabad,8.858
Hyderabad,-2.878
Hyderabad,6.467
Hyderabad,8.36
Hyderabad,7.783
Hyderabad,7.906
Hyderabad,-3.4
Hyderabad,4.574
Hyderabad,7.096
Hyderabad,5.574
Hyderabad,8.074
Hyderabad,8.074
Hyderabad,7.845
Hyderabad,3.235
Hyderabad,8.655
Hyderabad,2.732
Hyderabad,4.753
Hyderabad,3.612
Bangalore,-2.714
Bangalore,6.166
Bangalore,7.717
Bangalore,5.255
Bangalore,7.269
Bangalore,-3.612
Bangalore,5.255
Bangalore,4.404
Bangalore,9.445
Bangalore,6.36
Bangalore,5.859
Bangalore,-5.743
Bangalore,5.719
Bangalore,-3.818
Bangalore,5.719
Bangalore,6.124
Bangalore,0.516
Bangalore,7.964
Bangalore,7.964
Bangalore,-3.818
Bangalore,4.389
Bangalore,-3.612
Bangalore,5.859
Bangalore,-0.516
Bangalore,2.023
Bangalore,-1.511
Bangalore,-3.4
Bangalore,-4.404
Bangalore,8.555
Bangalore,4.574
Bangalore,-5.707
Bangalore,3.612
Bangalore,3.612
Bangalore,4.574
Bangalore,-0.258
Bangalore,5.859
Bangalore,2.023
Bangalore,9.382
Bangalore,2.023
Bangalore,4.588
Bangalore,-5.267
Bangalore,1.28
Bangalore,-6.288
Bangalore,-3.851
Bangalore,4.404
Bangalore,5.859
Bangalore,-1.513
Bangalore,-6.288
Bangalore,-5.106
Bangalore,6.688
Bangalore,4.588
Bangalore,4.404
Bangalore,1.779
Bangalore,-1.531
Bangalore,2.225
Bangalore,7.84
Bangalore,5.859
Bangalore,6.739
Bangalore,7.269
Bangalore,2.732
Bangalore,3.4
Bangalore,3.321
Bangalore,3.506
Bangalore,5.106
Bangalore,5.859
Bangalore,4.389
Bangalore,8.57
Bangalore,4.404
Bangalore,-5.216
Bangalore,7.964
Bangalore,5.29
Bangalore,-1.28
Bangalore,6.114
Bangalore,1.68
Bangalore,7.141
Bangalore,6.124
Bangalore,5.423
Bangalore,5.562
Bangalore,7.269
Bangalore,1.007
Bangalore,4.404
Bangalore,2.732
Bangalore,4.404
Bangalore,-4.153
Bangalore,5.719
Bangalore,5.994
Bangalore,3.612
Bangalore,-2.411
Bangalore,-2.732
Bangalore,8.176
Bangalore,9.098
Bangalore,5.411
Bangalore,8.689
Bangalore,8.392
Bangalore,-5.216
Bangalore,5.859
Bangalore,5.719
Bangalore,1.759
Bangalore,-4.215
Bangalore,8.221
Bangalore,7.798
Bangalore,4.545
Bangalore,2.235
Bangalore,6.239
Bangalore,8.478
Bangalore,8.271
Bangalore,8.807
Bangalore,6.885
Bangalore,5.423
Bangalore,-2.584
Bangalore,5.859
Bangalore,6.239
Bangalore,7.691
Bangalore,4.574
Bangalore,6.908
Bangalore,0.258
Bangalore,8.877
Bangalore,5.994
Bangalore,5.719
