City,Compounded_polarity
Bangalore,7.798
Bangalore,5.994
Bangalore,-5.106
Bangalore,6.705
Bangalore,8.695
Bangalore,5.267
Bangalore,9.46
Bangalore,9.514
Bangalore,8.271
Bangalore,8.75
Bangalore,8.687
Bangalore,8.221
Bangalore,6.199
Bangalore,7.506
Bangalore,2.732
Bangalore,-1.719
Bangalore,5.267
Bangalore,9.442
Bangalore,5.994
Bangalore,6.369
Bangalore,8.02
Bangalore,6.249
Bangalore,6.597
Bangalore,9.118
Bangalore,-4.215
Bangalore,5.859
Bangalore,4.767
Bangalore,-1.027
Bangalore,5.893
Bangalore,2.869
Bangalore,6.801
Bangalore,5.859
Bangalore,-2.96
Bangalore,7.43
Bangalore,5.994
Bangalore,4.019
Bangalore,8.316
Bangalore,8.074
Bangalore,4.404
Bangalore,9.183
Bangalore,9.246
Bangalore,5.719
Bangalore,8.074
Bangalore,8.388
Bangalore,8.619
Bangalore,6.884
Bangalore,5.994
Bangalore,7.506
Bangalore,2.732
Bangalore,8.582
Bangalore,5.859
Bangalore,6.705
Bangalore,6.72
Bangalore,3.182
Bangalore,2.732
Bangalore,3.544
Bangalore,5.719
Bangalore,5.994
Bangalore,8.402
Bangalore,5.423
Bangalore,5.719
Bangalore,5.719
Bangalore,1.531
Bangalore,7.351
Bangalore,6.597
Bangalore,8.221
Bangalore,-3.818
Bangalore,-2.96
Bangalore,-7.43
Bangalore,-2.425
Bangalore,5.951
Bangalore,3.4
Bangalore,-6.996
Bangalore,3.612
Bangalore,8.02
Bangalore,0.258
Bangalore,3.182
Bangalore,7.506
Bangalore,-5.994
Bangalore,8.126
Bangalore,8.424
Bangalore,0.772
Bangalore,8.748
Bangalore,5.719
Bangalore,2.023
Bangalore,3.4
Bangalore,6.705
Bangalore,4.767
Bangalore,-5.562
Bangalore,8.225
Bangalore,8.02
Bangalore,-4.939
Bangalore,9.274
Bangalore,4.215
Bangalore,8.442
Bangalore,5.859
Bangalore,5.267
Bangalore,4.215
Bangalore,6.114
Bangalore,4.81
Bangalore,9.348
Bangalore,5.859
Bangalore,5.719
Bangalore,0.165
Bangalore,5.719
Bangalore,-4.939
Bangalore,-3.182
Bangalore,7.783
Bangalore,-5.983
Bangalore,-7.249
Bangalore,4.678
Bangalore,8.306
Bangalore,7.43
Bangalore,6.289
Bangalore,9.319
Bangalore,5.719
Bangalore,7.43
Bangalore,9.448
Bangalore,4.215
Bangalore,3.612
Bangalore,-5.983
Bangalore,-3.182
Bangalore,-0.772
Bangalore,7.227
Bangalore,-2.942
Bangalore,2.96
Bangalore,5.994
Bangalore,6.808
Bangalore,7.096
Bangalore,7.212
Bangalore,5.719
Bangalore,-7.556
Bangalore,7.579
Bangalore,7.184
Bangalore,4.404
Bangalore,8.271
Bangalore,9.485
Bangalore,5.267
Bangalore,-2.878
Bangalore,-5.766
Bangalore,8.074
Bangalore,5.267
Bangalore,8.625
Bangalore,5.267
Bangalore,6.249
Bangalore,4.522
Bangalore,8.625
Bangalore,5.719
Bangalore,-0.772
Bangalore,6.476
Bangalore,8.225
Bangalore,0.258
Bangalore,5.859
Bangalore,7.717
Bangalore,7.243
Bangalore,8.271
Bangalore,9.134
Bangalore,2.96
Bangalore,7.184
Bangalore,6.688
Bangalore,4.215
Bangalore,8.316
Bangalore,-0.772
Bangalore,9.488
Bangalore,8.881
Bangalore,-4.939
Bangalore,5.719
Bangalore,8.306
Bangalore,4.404
Bangalore,5.859
Bangalore,-4.215
Bangalore,5.267
Bangalore,5.053
Bangalore,8.176
Bangalore,4.588
Bangalore,7.096
Bangalore,-3.382
Bangalore,8.189
Bangalore,-7.208
Bangalore,8.885
Bangalore,-5.574
Bangalore,4.389
Bangalore,8.591
Bangalore,1.69
Bangalore,7.469
Bangalore,8.591
Bangalore,6.597
Bangalore,8.313
Bangalore,1.69
Bangalore,4.019
Bangalore,6.36
Bangalore,7.964
Bangalore,8.955
Bangalore,-5.719
Bangalore,3.164
Bangalore,6.239
Bangalore,9.176
Bangalore,5.859
Bangalore,-0.516
Bangalore,5.673
Bangalore,6.24
Bangalore,2.5
Bangalore,8.619
Bangalore,5.574
Bangalore,7.65
Bangalore,7.405
Bangalore,6.476
Bangalore,5.719
Bangalore,4.824
Bangalore,6.705
Bangalore,8.807
Bangalore,-6.348
Bangalore,5.095
Bangalore,9.337
Bangalore,5.859
Bangalore,-3.4
Bangalore,-4.939
Bangalore,9.513
Bangalore,5.673
Bangalore,9.101
Bangalore,-3.818
Bangalore,4.215
Bangalore,8.555
Bangalore,4.019
Bangalore,5.719
Bangalore,4.574
Bangalore,8.388
Bangalore,5.267
Bangalore,5.053
Bangalore,4.201
Bangalore,8.074
Bangalore,9.257
Bangalore,-2.96
Bangalore,3.4
Bangalore,7.753
Bangalore,6.808
Bangalore,6.531
Bangalore,0.165
Bangalore,2.023
Bangalore,6.369
Bangalore,-5.419
Bangalore,8.689
Bangalore,-5.08
Bangalore,8.603
Bangalore,-4.939
Bangalore,9.46
Delhi,8.13
Delhi,-4.019
Delhi,-5.574
Delhi,2.235
Delhi,5.994
Delhi,4.019
Delhi,6.884
Delhi,-5.574
Delhi,-4.559
Delhi,3.987
Delhi,3.612
Delhi,-4.574
Delhi,2.846
Delhi,4.019
Delhi,-4.588
Delhi,-6.908
Delhi,-4.389
Delhi,2.235
Delhi,5.106
Delhi,4.019
Delhi,5.859
Delhi,-7.351
Delhi,5.859
Delhi,-6.597
Delhi,5.859
Delhi,-4.824
Delhi,-2.96
Delhi,5.859
Delhi,-5.267
Delhi,3.612
Delhi,5.859
Delhi,5.574
Delhi,3.612
Delhi,-3.4
Delhi,5.229
Delhi,-5.255
Delhi,2.732
Delhi,-5.267
Delhi,-3.987
Delhi,9.239
Delhi,-3.818
Delhi,-3.4
Delhi,6.24
Delhi,-8.074
Delhi,5.859
Delhi,-3.4
Delhi,5.719
Delhi,6.115
Delhi,9.056
Delhi,4.939
Delhi,-4.767
Delhi,-3.818
Delhi,-4.574
Delhi,5.267
Delhi,2.023
Delhi,-2.96
Delhi,3.4
Delhi,6.757
Delhi,-3.182
Delhi,4.939
Delhi,6.908
Delhi,5.574
Delhi,1.695
Delhi,-5.411
Delhi,-3.4
Delhi,-7.906
Delhi,-4.404
Delhi,4.912
Delhi,-1.511
Delhi,-0.516
Delhi,5.859
Delhi,6.124
Delhi,5.859
Delhi,1.027
Delhi,-4.215
Delhi,-3.4
Delhi,6.486
Delhi,-4.215
Delhi,-4.939
Delhi,-5.04
Delhi,5.434
Delhi,-2.96
Delhi,-1.904
Delhi,-6.597
Delhi,5.859
Delhi,6.512
Delhi,8.176
Delhi,4.588
Delhi,7.351
Delhi,3.16
Delhi,-5.994
Delhi,7.199
Delhi,8.58
Delhi,6.103
Delhi,3.612
Delhi,5.267
Delhi,4.215
Delhi,6.884
Delhi,4.939
Delhi,2.023
Delhi,5.859
Delhi,2.263
Delhi,8.816
Delhi,-4.767
Delhi,5.859
Delhi,4.588
Delhi,8.316
Delhi,-1.531
Delhi,2.609
Delhi,4.019
Delhi,2.732
Delhi,2.714
Delhi,4.404
Delhi,5.106
Delhi,6.369
Delhi,3.182
Delhi,5.267
Delhi,3.804
Delhi,5.859
Delhi,-3.4
Delhi,3.4
Delhi,4.588
Delhi,9.056
Delhi,-3.818
Delhi,5.719
Delhi,4.939
Delhi,7.43
Delhi,6.239
Delhi,-1.28
Delhi,7.438
Delhi,7.783
Delhi,3.612
Delhi,-4.515
Delhi,5.859
Delhi,9.14
Delhi,-6.808
Delhi,1.022
Delhi,2.5
Delhi,7.506
Delhi,-3.071
Delhi,-8.074
Delhi,-4.404
Delhi,9.022
Delhi,2.411
Delhi,7.096
Delhi,2.263
Delhi,5.994
Delhi,1.744
Delhi,3.612
Delhi,5.994
Delhi,5.859
Delhi,8.832
Delhi,3.4
Delhi,-1.027
Delhi,4.391
Delhi,4.404
Delhi,4.019
Delhi,-5.574
Delhi,8.297
Delhi,7.184
Delhi,5.719
Delhi,4.767
Delhi,5.719
Delhi,-6.114
Delhi,3.252
Delhi,-3.4
Delhi,-5.256
Delhi,7.845
Delhi,-2.023
Delhi,-4.767
Delhi,-2.716
Delhi,-4.007
Delhi,5.267
Delhi,-5.574
Delhi,2.023
Delhi,-5.859
Delhi,-2.263
Delhi,6.239
Delhi,3.595
Delhi,3.182
Delhi,5.859
Delhi,8.834
Delhi,-5.256
Delhi,7.506
Delhi,6.249
Delhi,-4.767
Delhi,-4.263
Delhi,7.506
Delhi,4.902
Delhi,7.901
Delhi,-3.182
Delhi,5.719
Delhi,-2.023
Delhi,-6.597
Delhi,-2.263
Delhi,4.767
Delhi,-2.96
Delhi,-5.106
Delhi,3.265
Delhi,4.515
Delhi,7.506
Delhi,3.818
Delhi,-4.215
Delhi,6.767
Delhi,-2.96
Delhi,7.506
Delhi,-1.531
Delhi,2.382
Delhi,4.515
Delhi,3.612
Delhi,2.838
Delhi,-2.732
Delhi,4.939
Delhi,8.356
Delhi,5.362
Delhi,2.023
Delhi,2.714
Delhi,4.767
Delhi,-2.96
Delhi,4.404
Delhi,8.519
Delhi,8.011
Delhi,4.588
Delhi,8.402
Delhi,8.217
Delhi,-1.28
Delhi,2.263
Delhi,9.451
Delhi,3.612
Delhi,5.984
Delhi,6.597
Delhi,-1.44
Delhi,-4.767
Delhi,4.767
Delhi,2.732
Delhi,8.519
Delhi,-6.696
Delhi,5.08
Delhi,7.096
Delhi,-4.588
Delhi,7.906
Delhi,5.423
Delhi,3.612
Delhi,4.404
Delhi,3.182
Delhi,0.772
Delhi,7.506
Delhi,5.267
Delhi,-7.579
Delhi,7.003
Delhi,7.783
Delhi,5.994
Delhi,8.555
Delhi,6.892
Delhi,5.093
Delhi,6.249
Delhi,6.369
Delhi,4.767
Delhi,-6.705
Delhi,1.027
Delhi,5.423
Delhi,2.235
Delhi,6.705
Delhi,4.215
Delhi,9.423
Delhi,5.229
Delhi,2.732
Delhi,7.163
Delhi,6.988
Delhi,4.215
Delhi,5.423
Delhi,4.404
Delhi,3.939
Delhi,2.235
Delhi,6.249
Delhi,7.783
Delhi,6.369
Delhi,8.387
Delhi,2.235
Delhi,8.225
Delhi,5.859
Delhi,6.369
Delhi,5.859
Delhi,5.859
Delhi,8.899
Delhi,5.859
Delhi,-4.939
Delhi,-4.588
Delhi,8.225
Delhi,6.597
Delhi,0.772
Delhi,-4.019
Delhi,7.074
Delhi,8.225
Delhi,5.848
Delhi,3.182
Delhi,-5.837
Delhi,0.772
Delhi,9.118
Delhi,6.867
Delhi,2.96
Delhi,4.019
Delhi,5.994
Delhi,8.655
Delhi,5.859
Delhi,8.02
Delhi,6.369
Delhi,8.271
Delhi,-3.612
Delhi,9.115
Delhi,5.267
Delhi,2.732
Delhi,6.808
Delhi,5.267
Delhi,-4.939
Delhi,3.4
Delhi,6.798
Delhi,7.156
Delhi,9.022
Delhi,7.003
Delhi,3.182
Delhi,8.715
Delhi,-3.818
Delhi,5.859
Delhi,-4.939
Delhi,9.238
Delhi,5.859
Delhi,-5.574
Delhi,-3.089
Delhi,1.717
Delhi,7.882
Delhi,-7.717
Delhi,5.423
Delhi,4.767
Delhi,6.249
Delhi,5.562
Delhi,0.772
Delhi,-4.019
Delhi,2.5
Delhi,5.859
Delhi,6.597
Delhi,3.612
Delhi,7.201
Delhi,3.182
Delhi,-6.124
Delhi,5.994
Delhi,8.126
Delhi,1.027
Delhi,4.389
Delhi,5.423
Delhi,1.007
Delhi,-4.019
Delhi,-5.574
Delhi,-5.859
Delhi,7.081
Delhi,5.106
Delhi,7.531
Delhi,1.901
Delhi,6.776
Delhi,4.404
Delhi,7.243
Delhi,7.777
Delhi,8.622
Delhi,6.884
Delhi,2.782
Delhi,5.994
Delhi,0.772
Delhi,6.597
Delhi,7.574
Delhi,5.994
Delhi,9.153
Delhi,-4.717
Delhi,2.263
Delhi,-3.182
Delhi,4.404
Delhi,-4.939
Delhi,8.602
Delhi,4.927
Delhi,2.732
Delhi,8.779
Delhi,6.893
Delhi,7.65
Delhi,-5.106
Delhi,-3.4
Delhi,3.612
Delhi,-2.96
Delhi,5.859
Delhi,5.106
Delhi,7.579
Delhi,8.341
Delhi,-6.187
Delhi,4.926
Delhi,6.369
Delhi,5.719
Delhi,5.719
Delhi,0.258
Delhi,5.994
Delhi,6.688
Delhi,0.258
Delhi,6.369
Delhi,6.239
Delhi,3.182
Delhi,-2.96
Delhi,4.404
Delhi,5.719
Delhi,4.767
Delhi,-3.182
Delhi,-2.824
Delhi,5.033
Delhi,9.231
Delhi,1.779
Delhi,7.804
Delhi,4.019
Delhi,4.215
Delhi,7.494
Delhi,5.719
Delhi,4.019
Delhi,9.531
Delhi,6.369
Delhi,5.859
Delhi,8.755
Delhi,8.02
Delhi,5.983
Delhi,2.263
Delhi,8.953
Delhi,5.719
Delhi,5.994
Delhi,9.661
Delhi,8.316
Delhi,-5.242
Delhi,5.994
Delhi,8.436
Delhi,8.779
Delhi,3.818
Delhi,7.351
Delhi,5.719
Delhi,5.859
Delhi,-3.382
Delhi,5.994
Delhi,-4.201
Delhi,6.114
Delhi,8.75
Delhi,5.719
Delhi,5.719
Delhi,5.994
Delhi,6.58
Delhi,-0.258
Delhi,5.859
Delhi,8.71
Delhi,4.215
Delhi,8.658
Delhi,6.239
Delhi,8.217
Delhi,0.258
Delhi,2.225
Delhi,8.316
Delhi,8.074
Delhi,5.719
Delhi,6.671
Delhi,5.859
Delhi,5.719
Delhi,-4.561
Delhi,7.946
Delhi,5.267
Delhi,5.994
Delhi,8.225
Delhi,5.994
Delhi,3.612
Delhi,-7.964
Delhi,9.062
Delhi,8.402
Delhi,9.442
Delhi,7.003
Delhi,7.372
Delhi,5.994
Delhi,-0.772
Delhi,3.182
Delhi,6.486
Delhi,4.574
Delhi,5.859
Delhi,6.239
Delhi,-3.182
Delhi,9.423
Delhi,8.65
Delhi,6.289
Delhi,4.696
Delhi,5.859
Delhi,5.859
Delhi,8.769
Delhi,8.36
Delhi,7.906
Delhi,5.267
Delhi,4.404
Delhi,0.772
Delhi,5.994
Delhi,6.908
Delhi,8.353
Delhi,-2.263
Delhi,-7.845
Delhi,6.249
Delhi,5.574
Delhi,5.994
Delhi,5.267
Delhi,5.562
Delhi,2.732
Delhi,5.994
Delhi,9.062
Delhi,1.759
Delhi,5.859
Delhi,8.71
Delhi,9.022
Delhi,6.369
Delhi,9.524
Delhi,7.892
Delhi,4.404
Delhi,8.679
Delhi,5.994
Delhi,-7.203
Delhi,5.994
Delhi,6.908
Delhi,-5.255
Delhi,6.124
Delhi,8.257
Delhi,3.612
Delhi,6.037
Delhi,4.404
Delhi,5.267
Delhi,6.908
Delhi,8.221
Delhi,8.743
Delhi,5.859
Delhi,7.906
Delhi,3.612
Delhi,5.719
Delhi,-5.267
Delhi,4.374
Delhi,5.859
Delhi,5.719
Delhi,7.906
Delhi,4.574
Delhi,5.719
Delhi,2.023
Delhi,8.402
Delhi,5.719
Delhi,8.658
Delhi,5.777
Delhi,6.908
Delhi,5.267
Delhi,5.719
Delhi,6.696
Delhi,5.859
Delhi,6.369
Delhi,5.994
Delhi,8.356
Delhi,8.074
Delhi,8.883
Delhi,2.732
Delhi,4.215
Delhi,5.994
Delhi,5.826
Delhi,7.964
Delhi,8.316
Delhi,4.404
Delhi,2.96
Delhi,8.271
Delhi,-2.677
Delhi,5.859
Delhi,8.86
Delhi,6.369
Delhi,7.896
Delhi,-7.717
Delhi,2.321
Delhi,8.658
Delhi,5.994
Delhi,8.271
Delhi,8.619
Delhi,8.582
Delhi,5.719
Delhi,5.777
Delhi,8.398
Delhi,5.859
Delhi,7.579
Delhi,9.602
Delhi,6.369
Delhi,5.719
Delhi,7.003
Delhi,8.271
Delhi,5.719
Delhi,8.074
Delhi,5.826
Delhi,7.906
Delhi,1.531
Delhi,8.494
Delhi,5.994
Delhi,5.719
Delhi,8.271
Delhi,8.225
Delhi,4.926
Delhi,4.003
Delhi,5.994
Delhi,3.716
Delhi,7.003
Delhi,5.423
Delhi,-4.588
Delhi,6.625
Delhi,-4.329
Delhi,9.23
Delhi,5.859
Delhi,7.882
Delhi,8.879
Delhi,7.845
Delhi,-4.885
Delhi,7.118
Delhi,5.267
Delhi,9.001
Delhi,5.719
Delhi,8.779
Delhi,8.741
Delhi,-5.719
Delhi,7.579
Delhi,-4.767
Delhi,5.994
Delhi,8.997
Delhi,4.767
Delhi,7.783
Delhi,7.783
Delhi,5.859
Delhi,5.719
Delhi,8.619
Delhi,6.705
Delhi,-2.732
Delhi,8.074
Delhi,6.289
Delhi,4.588
Delhi,-6.174
Delhi,8.074
Delhi,-5.719
Delhi,8.748
Delhi,7.491
Delhi,8.854
Delhi,8.388
Delhi,8.172
Delhi,2.023
Delhi,-6.817
Delhi,-4.767
Delhi,0.772
Delhi,8.748
Delhi,8.316
Delhi,8.834
Delhi,5.267
Delhi,5.267
Delhi,-4.215
Delhi,-6.66
Delhi,-3.612
Delhi,6.597
Delhi,5.267
Delhi,9.042
Delhi,8.881
Delhi,-4.215
Delhi,8.074
Delhi,-0.516
Delhi,5.508
Delhi,8.225
Delhi,7.96
Delhi,8.074
Delhi,6.369
Delhi,-4.404
Delhi,-1.531
Delhi,5.994
Delhi,8.979
Delhi,7.43
Delhi,9.08
Delhi,7.184
Delhi,-4.588
Delhi,7.579
Delhi,7.955
Delhi,8.658
Delhi,5.994
Delhi,5.994
Delhi,8.316
Delhi,7.506
Delhi,8.777
Delhi,7.177
Delhi,8.997
Delhi,5.994
Delhi,5.719
Delhi,5.859
Delhi,-4.588
Delhi,6.124
Delhi,-1.779
Delhi,6.478
Delhi,5.719
Delhi,6.369
Delhi,5.267
Delhi,-0.516
Delhi,5.994
Delhi,6.114
Delhi,8.074
Delhi,8.225
Delhi,-2.023
Delhi,9.594
Delhi,8.957
Delhi,-5.719
Delhi,6.369
Delhi,2.244
Delhi,5.719
Delhi,4.215
Delhi,8.388
Delhi,-4.767
Delhi,5.859
Delhi,8.225
Delhi,-7.263
Delhi,4.588
Delhi,7.65
Delhi,8.388
Delhi,9.448
Delhi,7.184
Delhi,5.994
Delhi,2.755
Delhi,5.994
Delhi,7.096
Delhi,2.023
Delhi,8.748
Delhi,7.43
Delhi,9.312
Delhi,5.267
Delhi,8.955
Delhi,3.412
Delhi,5.859
Delhi,5.994
Delhi,5.423
Delhi,5.994
Delhi,-4.019
Delhi,8.221
Delhi,9.062
Delhi,9.201
Delhi,5.994
Delhi,7.717
Delhi,7.351
Delhi,9.197
Delhi,2.263
Delhi,5.994
Delhi,1.511
Delhi,8.126
Delhi,2.002
Delhi,5.994
Delhi,8.463
Delhi,8.225
Delhi,5.859
Delhi,8.402
Delhi,7.003
Delhi,0.165
Delhi,8.494
Delhi,0.382
Delhi,5.719
Delhi,5.994
Delhi,8.074
Delhi,-1.4
Delhi,5.994
Delhi,5.994
Delhi,8.388
Delhi,5.719
Delhi,3.818
Delhi,5.562
Delhi,8.126
Delhi,-7.506
Delhi,5.994
Delhi,3.182
Delhi,-4.767
Delhi,5.994
Delhi,9.001
Delhi,2.677
Delhi,6.289
Delhi,6.381
Delhi,8.468
Delhi,7.178
Delhi,4.404
Delhi,3.182
Delhi,7.65
Delhi,2.732
Delhi,2.96
Delhi,5.994
Delhi,6.705
Delhi,6.249
Delhi,4.588
Delhi,9.348
Delhi,4.767
Delhi,5.859
Delhi,9.118
Delhi,5.053
Delhi,5.719
Delhi,9.062
Delhi,5.719
Delhi,-4.133
Delhi,2.732
Delhi,9.319
Delhi,7.096
Delhi,7.906
Delhi,9.531
Delhi,2.732
Delhi,8.126
Delhi,6.369
Delhi,-4.71
Delhi,7.43
Delhi,5.994
Delhi,5.267
Delhi,8.316
Delhi,-5.256
Delhi,5.994
Delhi,8.02
Delhi,5.994
Delhi,1.027
Delhi,9.042
Delhi,8.625
Delhi,-1.531
Delhi,5.994
Delhi,-2.96
Delhi,-1.531
Delhi,9.201
Delhi,6.705
Delhi,4.926
Delhi,-5.878
Delhi,7.65
Delhi,8.176
Delhi,3.291
Delhi,7.854
Delhi,-4.019
Delhi,4.574
Delhi,6.249
Delhi,4.939
Delhi,3.804
Delhi,5.859
Delhi,6.841
Delhi,5.859
Delhi,6.908
Delhi,5.859
Delhi,6.739
Delhi,8.72
Delhi,6.322
Delhi,8.832
Delhi,5.951
Delhi,3.4
Delhi,5.859
Delhi,5.267
Delhi,8.605
Delhi,-6.249
Delhi,-5.574
Delhi,8.769
Delhi,8.061
Delhi,5.267
Delhi,9.678
Delhi,8.264
Delhi,8.356
Delhi,-3.612
Delhi,4.005
Delhi,9.694
Delhi,4.545
Delhi,5.256
Delhi,-5.256
Delhi,8.074
Delhi,5.859
Delhi,8.578
Delhi,-6.249
Delhi,3.4
Delhi,2.732
Delhi,5.256
Delhi,9.751
Delhi,9.448
Delhi,6.808
Delhi,9.246
Delhi,4.019
Delhi,8.807
Delhi,7.783
Delhi,3.612
Delhi,9.13
Delhi,8.02
Delhi,3.612
Delhi,5.859
Delhi,5.719
Delhi,5.267
Delhi,2.263
Delhi,8.36
Delhi,8.793
Delhi,6.58
Delhi,8.271
Delhi,5.859
Delhi,7.783
Delhi,7.184
Delhi,8.537
Delhi,5.719
Delhi,6.58
Delhi,-6.54
Delhi,8.86
Delhi,8.225
Delhi,7.783
Delhi,7.65
Delhi,5.994
Delhi,3.4
Delhi,3.987
Delhi,6.58
Delhi,8.074
Delhi,5.994
Delhi,5.859
Delhi,2.732
Delhi,-3.382
Delhi,2.023
Delhi,-7.005
Delhi,8.271
Delhi,8.68
Delhi,5.994
Delhi,3.4
Delhi,5.859
Delhi,4.404
Delhi,8.083
Delhi,5.859
Delhi,7.351
Delhi,7.125
Delhi,8.126
Delhi,-4.767
Delhi,5.994
Delhi,8.793
Delhi,8.481
Delhi,5.719
Delhi,8.074
Delhi,8.436
Delhi,1.511
Delhi,-2.764
Delhi,-4.767
Delhi,6.696
Delhi,5.267
Delhi,5.994
Delhi,9.153
Delhi,7.831
Delhi,6.239
Delhi,1.531
Delhi,5.267
Delhi,9.815
Delhi,5.719
Delhi,8.271
Delhi,7.43
Delhi,-2.942
Delhi,5.719
Delhi,9.514
Delhi,5.859
Delhi,9.201
Delhi,9.815
Delhi,8.118
Delhi,4.588
Delhi,-2.942
Delhi,8.442
Delhi,6.369
Delhi,5.267
Delhi,7.84
Delhi,3.612
Delhi,5.994
Delhi,8.02
Delhi,6.369
Delhi,5.994
Delhi,8.723
Delhi,9.213
Delhi,7.579
Delhi,6.892
Delhi,-6.124
Delhi,5.719
Delhi,2.96
Delhi,8.398
Delhi,-4.939
Delhi,8.271
Delhi,9.348
Delhi,-4.939
Delhi,1.027
Delhi,8.225
Delhi,6.249
Delhi,9.217
Delhi,5.719
Delhi,-5.267
Delhi,7.579
Delhi,5.994
Delhi,2.96
Delhi,-4.588
Delhi,2.023
Delhi,8.999
Delhi,8.346
Delhi,6.318
Delhi,9.403
Delhi,4.522
Delhi,5.719
Delhi,3.612
Delhi,6.58
Delhi,9.241
Delhi,8.271
Delhi,9.311
Delhi,-4.767
Delhi,8.439
Delhi,9.184
Delhi,6.36
Delhi,6.103
Delhi,8.679
Delhi,8.306
Delhi,7.798
Delhi,9.442
Delhi,5.859
Delhi,8.316
Delhi,8.588
Delhi,2.225
Delhi,5.994
Delhi,-4.939
Delhi,8.225
Delhi,5.994
Delhi,2.5
Delhi,7.882
Delhi,-0.772
Delhi,-7.269
Delhi,8.176
Delhi,5.859
Delhi,8.176
Delhi,8.467
Delhi,6.369
Delhi,3.182
Delhi,8.176
Delhi,7.269
Delhi,3.612
Delhi,-0.772
Delhi,-8.176
Delhi,5.423
Delhi,9.1
Delhi,8.173
Delhi,9.341
Delhi,5.267
Delhi,6.688
Delhi,6.369
Delhi,8.636
Delhi,5.719
Delhi,6.369
Delhi,6.841
Delhi,8.472
Delhi,3.182
Delhi,9.022
Delhi,8.271
Delhi,5.994
Delhi,6.124
Delhi,5.994
Delhi,4.927
Delhi,0.869
Delhi,5.267
Delhi,8.225
Delhi,8.271
Delhi,8.271
Delhi,4.65
Delhi,8.829
Delhi,8.126
Delhi,4.215
Delhi,6.908
Delhi,9.661
Delhi,8.793
Delhi,4.019
Delhi,8.271
Delhi,-2.425
Delhi,9.531
Delhi,5.719
Delhi,6.688
Delhi,4.404
Delhi,6.705
Delhi,-8.299
Delhi,5.994
Delhi,3.182
Delhi,9.062
Delhi,-0.634
Delhi,6.486
Delhi,5.719
Delhi,4.019
Delhi,8.02
Delhi,5.055
Delhi,9.169
Delhi,3.182
Delhi,-6.369
Delhi,5.423
Delhi,8.074
Delhi,7.574
Delhi,7.845
Delhi,4.019
Delhi,5.932
Delhi,4.215
Delhi,6.981
Delhi,6.776
Delhi,3.612
Delhi,6.369
Delhi,3.4
Delhi,7.184
Delhi,9.442
Delhi,5.859
Delhi,0.772
Delhi,7.418
Delhi,3.612
Delhi,6.688
Delhi,-3.612
Delhi,7.574
Delhi,7.351
Delhi,5.994
Delhi,8.126
Delhi,4.939
Delhi,8.442
Delhi,5.994
Delhi,9.1
Delhi,-6.449
Delhi,4.767
Delhi,9.217
Delhi,9.501
Delhi,-2.96
Delhi,8.774
Delhi,5.86
Delhi,9.815
Delhi,6.597
Delhi,5.994
Delhi,5.994
Delhi,3.612
Delhi,8.225
Delhi,9.042
Delhi,-5.12
Delhi,-4.215
Delhi,8.176
Delhi,7.241
Delhi,8.074
Delhi,0.772
Delhi,9.015
Delhi,5.994
Delhi,8.02
Delhi,5.859
Delhi,5.859
Delhi,5.106
Delhi,9.714
Delhi,7.43
Delhi,7.612
Delhi,9.042
Delhi,-3.182
Delhi,-5.574
Delhi,5.719
Delhi,6.369
Delhi,9.36
Delhi,4.588
Delhi,8.353
Delhi,5.719
Delhi,4.215
